id,format,width,height,size_kb,aspect_ratio,pixels
307875130,PNG,184,1286,203.3,1.03,236624
307484328,PNG,800,1067,672.3,0.75,853600
308631499,JPEG,480,640,127.6,0.75,307200
307140478,JPEG,800,1067,280.9,0.75,853600
307864850,JPEG,480,640,160.4,0.75,307200
307181216,JPEG,480,640,93.4,0.75,307200
307921775,PNG,1200,1600,2080.4,0.75,1920000
307687140,JPEG,196,127,16.6,1.54,24892
307883427,JPEG,600,800,170.5,0.75,480000
307591008,JPEG,640,853,272.8,0.75,545920
307674525,JPEG,640,853,298.8,0.75,545920
307217954,JPEG,200,267,18.3,0.75,53400
307681356,JPEG,480,640,121.6,0.75,307200
308573749,JPEG,480,640,98.4,0.75,307200
308009236,JPEG,1200,1600,970.7,0.75,1920000
308220485,JPEG,1200,1600,627.9,0.75,1920000
308388430,JPEG,640,853,296.7,0.75,545920
307123067,JPEG,800,1067,275.3,0.75,853600
308673175,JPEG,200,267,21.2,0.75,53400
307244630,JPEG,51,122,4.1,0.42,6222
307448029,JPEG,277,860,121.7,2.06,238220
308409518,JPEG,480,640,132.5,0.75,307200
308443432,JPEG,1398,1075,479.0,2.03,1502850
307030893,JPEG,600,800,225.3,0.75,480000
307275019,JPEG,200,267,17.7,0.75,53400
307294544,JPEG,800,1067,430.7,0.75,853600
307336038,JPEG,674,551,122.9,2.03,371374
307244232,JPEG,1011,1093,424.8,1.76,1105023
308211847,JPEG,800,1067,246.6,0.75,853600
308428723,JPEG,178,133,15.8,1.34,23674
307681339,JPEG,800,1067,321.7,0.75,853600
307472950,JPEG,480,640,99.4,0.75,307200
307154667,JPEG,1021,1054,364.0,1.59,1076134
308115039,JPEG,640,853,213.3,0.75,545920
307949098,JPEG,200,267,15.5,0.75,53400
308134717,JPEG,150,200,8.9,0.75,30000
307858302,PNG,150,200,37.2,0.75,30000
308004807,JPEG,837,558,228.3,1.27,467046
307712664,JPEG,300,400,43.4,0.75,120000
307267224,JPEG,800,1067,397.3,0.75,853600
307454546,JPEG,151,91,9.2,1.66,13741
308306648,JPEG,742,216,63.1,1.63,160272
308477715,JPEG,480,640,98.5,0.75,307200
308276897,JPEG,154,73,7.5,2.11,11242
308896906,JPEG,640,853,182.2,0.75,545920
307239011,JPEG,480,640,116.9,0.75,307200
308745093,JPEG,800,1067,265.9,0.75,853600
308676734,JPEG,800,1067,352.0,0.75,853600
307548535,JPEG,1200,1600,740.7,0.75,1920000
308977756,JPEG,480,640,116.7,0.75,307200
308193450,JPEG,150,200,14.6,0.75,30000
307936873,JPEG,640,853,236.0,0.75,545920
308126887,JPEG,150,200,11.8,0.75,30000
307895642,JPEG,300,400,43.9,0.75,120000
308982129,JPEG,640,853,243.3,0.75,545920
307216548,JPEG,300,400,41.5,0.75,120000
307832708,JPEG,58,188,7.3,0.31,10904
307211099,JPEG,150,200,14.6,0.75,30000
308926460,JPEG,150,200,10.1,0.75,30000
308846165,JPEG,600,800,174.9,0.75,480000
308471925,JPEG,150,200,13.0,0.75,30000
308745745,JPEG,200,267,16.9,0.75,53400
307802625,JPEG,300,400,41.5,0.75,120000
308198686,PNG,150,200,24.1,0.75,30000
307635471,PNG,1319,188,230.6,0.72,247972
307036778,JPEG,84,57,3.2,1.47,4788
307076782,JPEG,480,640,146.4,0.75,307200
308950887,JPEG,480,640,139.7,0.75,307200
307374287,JPEG,300,400,39.5,0.75,120000
308662128,JPEG,200,267,15.5,0.75,53400
307274305,JPEG,300,400,38.5,0.75,120000
307999835,JPEG,480,640,147.0,0.75,307200
307495629,JPEG,300,400,53.4,0.75,120000
307636084,JPEG,130,119,10.3,1.09,15470
307603363,JPEG,465,1050,187.9,0.83,488250
307302139,JPEG,54,199,7.2,0.27,10746
307992432,JPEG,300,400,48.7,0.75,120000
308515027,JPEG,640,853,221.8,0.75,545920
307786430,JPEG,600,800,141.8,0.75,480000
308478779,JPEG,300,400,47.4,0.75,120000
308470763,JPEG,640,853,251.0,0.75,545920
307362087,JPEG,200,267,16.8,0.75,53400
307339934,JPEG,300,400,56.2,0.75,120000
307634787,JPEG,300,400,41.2,0.75,120000
307327095,JPEG,480,640,92.6,0.75,307200
307986101,JPEG,800,1067,249.0,0.75,853600
308135005,JPEG,800,1067,346.1,0.75,853600
307145978,JPEG,800,1067,362.2,0.75,853600
307366809,JPEG,1200,1600,759.5,0.75,1920000
308344596,PNG,150,200,22.2,0.75,30000
308779678,JPEG,600,800,257.7,0.75,480000
308378945,JPEG,1200,1600,566.9,0.75,1920000
307096350,JPEG,1200,1600,1050.5,0.75,1920000
307791668,JPEG,300,400,41.2,0.75,120000
308698228,JPEG,239,389,28.1,1.7,92971
308802477,PNG,300,400,114.8,0.75,120000
307094980,JPEG,67,170,7.6,0.39,11390
307908550,JPEG,600,800,168.1,0.75,480000
308533342,JPEG,300,400,58.1,0.75,120000
308227309,JPEG,160,156,16.6,1.03,24960
308329343,JPEG,800,1067,315.2,0.75,853600
307217503,JPEG,1265,1489,740.1,1.32,1883585
307806806,JPEG,800,1067,301.9,0.75,853600
307509013,JPEG,300,400,49.5,0.75,120000
307774692,JPEG,600,800,188.4,0.75,480000
307385395,JPEG,300,400,41.0,0.75,120000
308242996,JPEG,480,640,100.1,0.75,307200
308800406,JPEG,300,400,54.8,0.75,120000
307252162,JPEG,464,151,21.4,1.61,70064
308847375,JPEG,300,400,43.2,0.75,120000
307892347,JPEG,640,853,182.3,0.75,545920
307046936,JPEG,300,400,36.8,0.75,120000
308814345,JPEG,640,853,212.6,0.75,545920
308676217,JPEG,854,277,93.6,1.62,236558
307633446,JPEG,480,640,153.3,0.75,307200
307352649,JPEG,600,800,154.5,0.75,480000
308297047,JPEG,300,400,44.4,0.75,120000
308761348,JPEG,1200,1600,643.9,0.75,1920000
308465632,JPEG,1200,1600,701.7,0.75,1920000
307192824,JPEG,480,640,104.9,0.75,307200
307804771,JPEG,88,64,3.8,1.38,5632
308690207,JPEG,480,640,89.9,0.75,307200
307242620,JPEG,200,267,22.5,0.75,53400
308752578,JPEG,385,1039,214.3,0.78,400015
307147901,JPEG,300,400,36.0,0.75,120000
308696056,JPEG,480,640,89.1,0.75,307200
307544194,JPEG,200,267,24.3,0.75,53400
307514787,JPEG,800,1067,256.6,0.75,853600
307505347,JPEG,300,400,37.9,0.75,120000
307595029,JPEG,1200,1600,644.9,0.75,1920000
307961445,JPEG,133,286,14.8,1.86,38038
307685446,JPEG,800,1067,375.5,0.75,853600
307777786,JPEG,150,200,8.9,0.75,30000
308662292,JPEG,94,133,8.3,0.71,12502
307128938,JPEG,300,400,36.3,0.75,120000
307009150,JPEG,600,800,212.5,0.75,480000
307620071,JPEG,640,853,212.3,0.75,545920
308606325,JPEG,200,267,18.8,0.75,53400
307823129,JPEG,695,374,100.4,1.5,259930
307581298,JPEG,216,1353,91.3,1.37,292248
307622692,JPEG,173,134,15.5,1.29,23182
307122649,JPEG,199,172,22.8,1.16,34228
308961886,JPEG,200,267,25.5,0.75,53400
307369294,JPEG,480,640,117.8,0.75,307200
308628253,JPEG,1326,224,128.0,1.8,297024
307064633,JPEG,480,640,151.2,0.75,307200
308004370,JPEG,480,640,124.2,0.75,307200
308720886,JPEG,1026,140,41.9,1.74,143640
308278030,JPEG,150,200,14.3,0.75,30000
307507085,JPEG,480,640,114.5,0.75,307200
307174052,JPEG,1200,1600,766.6,0.75,1920000
307670340,JPEG,300,400,44.7,0.75,120000
307972225,JPEG,145,198,19.1,0.73,28710
308164633,JPEG,406,1068,136.8,0.83,433608
308714170,JPEG,1200,1600,888.2,0.75,1920000
307624213,JPEG,1200,1600,621.9,0.75,1920000
307420955,JPEG,150,200,11.6,0.75,30000
308665252,JPEG,150,200,8.9,0.75,30000
307209537,JPEG,600,800,177.3,0.75,480000
307639055,JPEG,800,1067,279.6,0.75,853600
307540691,PNG,161,147,15.8,1.1,23667
308723915,JPEG,150,200,9.4,0.75,30000
308756648,JPEG,150,200,13.5,0.75,30000
307265235,JPEG,300,400,55.8,0.75,120000
308214818,JPEG,800,1067,341.9,0.75,853600
307778942,JPEG,200,267,17.6,0.75,53400
307045875,JPEG,300,400,52.3,0.75,120000
308709636,JPEG,1200,1600,550.9,0.75,1920000
307837615,JPEG,800,1067,244.4,0.75,853600
307896755,JPEG,93,124,7.7,0.75,11532
308636289,JPEG,480,640,117.7,0.75,307200
308561684,PNG,1200,1600,1388.3,0.75,1920000
308522255,JPEG,480,640,126.0,0.75,307200
307931553,JPEG,1200,1600,873.6,0.75,1920000
308337213,JPEG,640,853,164.5,0.75,545920
307969605,JPEG,117,187,14.6,0.63,21879
307038085,JPEG,177,74,8.7,2.39,13098
308494476,JPEG,150,200,9.4,0.75,30000
307445428,JPEG,177,74,8.7,2.39,13098
307274585,JPEG,480,640,111.6,0.75,307200
307110866,JPEG,640,853,181.8,0.75,545920
307780034,JPEG,800,1067,306.9,0.75,853600
307506328,JPEG,150,200,15.5,0.75,30000
307662136,JPEG,119,1535,56.8,1.38,182665
308082718,JPEG,200,267,16.8,0.75,53400
307727378,JPEG,83,133,7.4,0.62,11039
307001203,JPEG,1200,1600,650.5,0.75,1920000
308076020,JPEG,162,58,6.3,2.79,9396
307998256,JPEG,300,400,61.8,0.75,120000
308767772,JPEG,79,92,4.8,0.86,7268
307149811,JPEG,200,267,17.5,0.75,53400
307669654,JPEG,800,1067,302.4,0.75,853600
308016364,JPEG,300,400,39.7,0.75,120000
308955680,JPEG,1200,1600,831.2,0.75,1920000
308507366,JPEG,1200,1600,614.8,0.75,1920000
308385119,JPEG,175,176,20.5,0.99,30800
307524164,JPEG,1200,1600,647.9,0.75,1920000
307480939,JPEG,150,200,11.9,0.75,30000
307889226,JPEG,150,200,8.7,0.75,30000
307710590,JPEG,300,400,39.7,0.75,120000
308903921,JPEG,300,400,41.1,0.75,120000
307103977,JPEG,150,200,14.2,0.75,30000
307784255,JPEG,75,135,6.8,0.56,10125
307017750,JPEG,600,800,159.4,0.75,480000
308450799,JPEG,200,267,17.1,0.75,53400
307950143,JPEG,800,1067,284.9,0.75,853600
308661676,JPEG,200,267,15.4,0.75,53400
307372161,JPEG,640,853,287.1,0.75,545920
307397341,JPEG,1200,1600,858.1,0.75,1920000
308041382,JPEG,195,108,14.0,1.81,21060
307676083,JPEG,640,853,198.1,0.75,545920
308947878,JPEG,57,53,2.0,1.08,3021
308483493,JPEG,300,400,66.2,0.75,120000
307023693,JPEG,126,179,15.0,0.7,22554
308679477,JPEG,640,853,210.2,0.75,545920
307887688,JPEG,300,400,51.6,0.75,120000
308468871,JPEG,200,267,19.0,0.75,53400
307307080,JPEG,300,400,39.8,0.75,120000
307951176,JPEG,480,640,111.0,0.75,307200
308694151,JPEG,116,77,6.0,1.51,8932
307952084,JPEG,282,425,48.8,1.43,119850
307993490,JPEG,300,400,37.9,0.75,120000
308190724,JPEG,300,400,42.3,0.75,120000
308336912,JPEG,200,267,15.4,0.75,53400
307939024,JPEG,137,65,5.9,2.11,8905
307551789,JPEG,658,1635,308.1,1.07,1075830
308738135,JPEG,58,125,4.8,0.46,7250
307636298,JPEG,600,800,175.3,0.75,480000
308788935,JPEG,480,640,160.7,0.75,307200
307499435,JPEG,640,853,290.7,0.75,545920
307957599,JPEG,800,1067,387.4,0.75,853600
308679825,JPEG,134,157,14.0,0.85,21038
307575308,JPEG,150,200,8.6,0.75,30000
307106042,JPEG,66,157,6.9,0.42,10362
308573863,JPEG,800,1067,359.9,0.75,853600
307096931,JPEG,300,400,43.9,0.75,120000
308153117,JPEG,115,158,12.1,0.73,18170
307612323,JPEG,480,640,137.2,0.75,307200
308573593,JPEG,300,400,41.3,0.75,120000
307945682,JPEG,168,147,16.5,1.14,24696
308501791,JPEG,200,267,22.8,0.75,53400
308412113,JPEG,480,640,136.0,0.75,307200
307538671,JPEG,200,267,16.6,0.75,53400
307121016,JPEG,800,1067,279.8,0.75,853600
308994853,JPEG,300,400,64.9,0.75,120000
308334169,JPEG,150,200,12.9,0.75,30000
307024002,JPEG,800,1067,345.5,0.75,853600
307894964,JPEG,200,267,17.1,0.75,53400
307178243,JPEG,118,121,9.5,0.98,14278
308015424,JPEG,66,187,8.2,0.35,12342
308744416,JPEG,200,267,20.6,0.75,53400
307701683,JPEG,300,400,37.2,0.75,120000
307727708,JPEG,150,200,11.3,0.75,30000
307478149,JPEG,150,200,16.1,0.75,30000
307213801,JPEG,300,400,49.2,0.75,120000
307391875,JPEG,200,267,16.3,0.75,53400
308366402,JPEG,800,1067,333.7,0.75,853600
307980499,JPEG,1200,1600,955.6,0.75,1920000
308482118,JPEG,800,1067,459.8,0.75,853600
307479490,JPEG,121,174,14.0,0.7,21054
307060909,JPEG,300,400,63.9,0.75,120000
308932690,JPEG,200,267,21.2,0.75,53400
308205196,JPEG,1200,1600,1055.1,0.75,1920000
308201950,JPEG,150,200,12.7,0.75,30000
307968812,JPEG,800,1067,371.8,0.75,853600
308193312,JPEG,134,1063,65.6,1.57,142442
308110300,JPEG,111,118,8.7,0.94,13098
308914127,JPEG,150,200,10.2,0.75,30000
307985369,JPEG,92,68,4.2,1.35,6256
308554079,JPEG,146,90,8.8,1.62,13140
307652121,JPEG,800,1067,472.4,0.75,853600
308152553,JPEG,1200,1600,665.4,0.75,1920000
307947430,JPEG,640,853,240.5,0.75,545920
308193998,JPEG,300,400,35.6,0.75,120000
307476634,JPEG,300,400,37.1,0.75,120000
307800097,JPEG,1200,1600,752.2,0.75,1920000
308424900,JPEG,150,200,15.3,0.75,30000
307900494,JPEG,191,122,15.5,1.57,23302
308290829,JPEG,150,200,13.0,0.75,30000
308164894,JPEG,1200,1600,633.1,0.75,1920000
308352592,BMP,480,640,569.3,0.75,307200
308476167,JPEG,300,400,40.3,0.75,120000
307095009,JPEG,640,853,172.4,0.75,545920
308446677,JPEG,1200,1600,812.7,0.75,1920000
308444179,JPEG,800,1067,420.3,0.75,853600
307408312,JPEG,70,60,2.8,1.17,4200
307163290,JPEG,800,1067,307.6,0.75,853600
307503366,JPEG,600,800,143.6,0.75,480000
308494034,JPEG,480,640,116.3,0.75,307200
308221726,JPEG,800,1067,352.7,0.75,853600
308042693,JPEG,1200,1600,673.2,0.75,1920000
308702423,JPEG,794,214,71.6,0.53,169916
307296883,JPEG,480,640,143.7,0.75,307200
308166587,JPEG,600,800,137.9,0.75,480000
307577511,JPEG,1040,616,295.1,1.95,640640
308005912,JPEG,200,267,21.5,0.75,53400
308148187,JPEG,800,1067,282.7,0.75,853600
307123287,JPEG,600,800,206.0,0.75,480000
308695569,JPEG,150,200,10.0,0.75,30000
307760688,JPEG,300,400,43.4,0.75,120000
308321869,JPEG,300,400,66.6,0.75,120000
307886958,JPEG,600,800,232.1,0.75,480000
308633618,PNG,600,800,508.6,0.75,480000
308991672,PNG,480,640,225.3,0.75,307200
307622139,JPEG,300,400,64.1,0.75,120000
308589158,JPEG,368,502,77.0,1.19,184736
308590610,JPEG,600,800,186.4,0.75,480000
307039353,JPEG,150,200,8.9,0.75,30000
308945717,JPEG,600,800,173.9,0.75,480000
307127561,JPEG,800,1067,287.8,0.75,853600
307396183,JPEG,71,90,4.3,0.79,6390
308362300,JPEG,135,1705,90.9,1.2,230175
307758718,JPEG,1221,1135,646.5,0.69,1385835
308652808,JPEG,150,200,10.3,0.75,30000
308532577,JPEG,200,267,17.1,0.75,53400
307761265,JPEG,480,640,169.5,0.75,307200
308144875,JPEG,1200,1600,1003.3,0.75,1920000
307080594,JPEG,149,195,19.4,0.76,29055
307174370,JPEG,480,640,139.2,0.75,307200
308462120,JPEG,200,267,16.9,0.75,53400
308896185,JPEG,800,1067,389.3,0.75,853600
308156551,JPEG,600,800,193.8,0.75,480000
308865255,JPEG,600,800,260.3,0.75,480000
307376014,JPEG,315,911,112.8,1.34,286965
308731108,JPEG,640,853,167.2,0.75,545920
307616927,JPEG,300,400,48.0,0.75,120000
307059029,JPEG,640,853,228.1,0.75,545920
307994397,JPEG,300,400,35.8,0.75,120000
307713180,JPEG,1200,1600,877.2,0.75,1920000
308555765,JPEG,58,80,3.1,0.72,4640
308444976,JPEG,953,1787,820.0,1.74,1703011
308453032,JPEG,131,197,17.2,0.66,25807
307301889,JPEG,480,640,156.9,0.75,307200
307662771,JPEG,1200,1600,692.5,0.75,1920000
307620256,JPEG,1200,1600,588.7,0.75,1920000
307752212,JPEG,480,640,100.3,0.75,307200
308211913,JPEG,600,800,204.5,0.75,480000
307173671,JPEG,150,200,13.2,0.75,30000
308408637,JPEG,640,853,161.5,0.75,545920
307653817,JPEG,1200,1600,863.3,0.75,1920000
308943148,JPEG,150,200,11.9,0.75,30000
308169802,JPEG,134,192,17.2,0.7,25728
308880765,JPEG,800,1067,247.6,0.75,853600
308787263,JPEG,150,200,8.8,0.75,30000
307264128,JPEG,1200,1600,798.4,0.75,1920000
308257793,JPEG,640,853,191.7,0.75,545920
308742636,JPEG,800,1067,260.3,0.75,853600
307171062,JPEG,65,192,8.3,0.34,12480
308554646,JPEG,381,495,59.2,1.99,188595
307616936,JPEG,200,267,25.2,0.75,53400
308696802,JPEG,800,1067,340.4,0.75,853600
308841216,JPEG,178,64,7.6,2.78,11392
307102577,JPEG,600,800,194.9,0.75,480000
308735439,JPEG,1429,983,522.7,1.82,1404707
308272894,JPEG,1200,1600,570.2,0.75,1920000
307366583,JPEG,103,147,10.1,0.7,15141
307669656,JPEG,640,853,205.7,0.75,545920
308563542,JPEG,600,800,166.3,0.75,480000
307812617,JPEG,800,1067,405.4,0.75,853600
308587184,JPEG,1200,1600,929.0,0.75,1920000
308284228,JPEG,1200,1600,694.8,0.75,1920000
307312376,JPEG,600,800,147.9,0.75,480000
308876440,JPEG,800,1067,317.8,0.75,853600
307117541,JPEG,800,1067,416.1,0.75,853600
308885327,JPEG,181,161,19.4,1.12,29141
307470072,JPEG,1200,1600,801.3,0.75,1920000
308200012,JPEG,300,400,45.1,0.75,120000
307341712,JPEG,600,800,165.5,0.75,480000
307846779,JPEG,199,194,25.7,1.03,38606
307650982,JPEG,115,97,7.4,1.19,11155
308768032,JPEG,200,267,15.6,0.75,53400
307988105,JPEG,1200,1600,794.6,0.75,1920000
307849404,JPEG,640,853,252.9,0.75,545920
308109989,JPEG,134,1149,49.4,2.2,153966
308396143,JPEG,640,853,280.7,0.75,545920
308550566,JPEG,1200,1600,962.7,0.75,1920000
308072006,JPEG,58,175,6.8,0.33,10150
307453737,JPEG,640,853,277.1,0.75,545920
307017782,JPEG,800,1067,322.1,0.75,853600
307136380,JPEG,94,129,8.1,0.73,12126
307192179,JPEG,1200,1600,1022.7,0.75,1920000
308708018,JPEG,113,61,4.6,1.85,6893
308035613,JPEG,600,800,160.9,0.75,480000
307467307,JPEG,150,200,14.2,0.75,30000
308125139,JPEG,200,267,19.4,0.75,53400
307631974,JPEG,1200,1600,920.6,0.75,1920000
308620493,JPEG,480,640,125.7,0.75,307200
308905956,JPEG,600,800,155.5,0.75,480000
307856075,JPEG,480,640,124.5,0.75,307200
308291610,JPEG,105,1704,81.5,0.86,178920
307727259,JPEG,110,424,17.4,1.52,46640
308393965,JPEG,150,200,10.9,0.75,30000
307968934,JPEG,78,186,9.7,0.42,14508
308824814,JPEG,600,800,156.7,0.75,480000
307512120,JPEG,147,111,10.9,1.32,16317
307450818,JPEG,300,400,45.9,0.75,120000
307465136,JPEG,150,200,15.2,0.75,30000
308874083,JPEG,800,1067,262.6,0.75,853600
308862840,JPEG,150,200,14.7,0.75,30000
308825536,JPEG,640,853,222.0,0.75,545920
308014315,JPEG,600,800,190.0,0.75,480000
308584540,JPEG,640,853,184.1,0.75,545920
308162263,JPEG,1200,1600,716.0,0.75,1920000
307673271,JPEG,50,85,2.8,0.59,4250
307995059,JPEG,150,200,13.7,0.75,30000
307336375,JPEG,113,154,11.6,0.73,17402
307400517,JPEG,166,54,6.0,3.07,8964
308158072,JPEG,117,70,5.5,1.67,8190
308901792,JPEG,1536,445,362.7,0.84,683520
308115710,JPEG,167,100,11.1,1.67,16700
307041892,JPEG,200,267,19.2,0.75,53400
307014105,JPEG,124,162,13.4,0.77,20088
308351273,JPEG,94,60,3.8,1.57,5640
307352058,JPEG,640,853,265.8,0.75,545920
308672143,JPEG,168,168,18.8,1.0,28224
308729500,PNG,600,800,362.9,0.75,480000
308629203,JPEG,1200,1600,828.7,0.75,1920000
307580595,JPEG,640,853,233.2,0.75,545920
308077615,JPEG,800,1067,375.3,0.75,853600
308764919,JPEG,61,192,7.8,0.32,11712
307205496,JPEG,83,171,9.5,0.49,14193
308996321,JPEG,200,267,17.1,0.75,53400
307748596,JPEG,1560,719,329.9,0.87,1121640
307038843,JPEG,1200,1600,720.6,0.75,1920000
307712813,JPEG,120,93,7.4,1.29,11160
307023511,JPEG,1200,1600,797.1,0.75,1920000
308849573,JPEG,600,800,223.4,0.75,480000
308053459,JPEG,600,800,152.5,0.75,480000
308153688,JPEG,53,65,2.3,0.82,3445
308582501,JPEG,1200,1600,644.6,0.75,1920000
307028817,JPEG,640,853,159.2,0.75,545920
307386308,JPEG,144,140,13.4,1.03,20160
307609826,JPEG,300,400,45.6,0.75,120000
307522379,JPEG,800,1067,250.7,0.75,853600
307551670,JPEG,1598,1469,1174.9,2.19,2347462
307265234,JPEG,600,800,197.6,0.75,480000
307637986,JPEG,150,200,13.9,0.75,30000
308162957,JPEG,200,267,23.4,0.75,53400
308285836,JPEG,300,400,46.4,0.75,120000
308559198,JPEG,1200,1600,895.3,0.75,1920000
307515910,JPEG,936,937,445.0,1.26,877032
307002593,JPEG,1265,1321,700.1,1.72,1671065
307614729,JPEG,110,172,12.6,0.64,18920
307314605,JPEG,600,800,201.4,0.75,480000
307391522,JPEG,800,1067,374.0,0.75,853600
308968579,JPEG,800,1067,356.7,0.75,853600
307522963,JPEG,480,640,99.4,0.75,307200
307481721,JPEG,1200,1600,587.9,0.75,1920000
307947733,JPEG,600,800,248.6,0.75,480000
307667265,JPEG,800,1067,347.5,0.75,853600
308545242,JPEG,800,1067,282.8,0.75,853600
308052427,JPEG,600,800,165.6,0.75,480000
307920208,JPEG,200,267,19.6,0.75,53400
307838975,JPEG,640,853,176.3,0.75,545920
307579117,JPEG,1390,457,309.9,0.72,635230
308760292,JPEG,1200,1600,688.0,0.75,1920000
307739035,JPEG,800,1067,432.0,0.75,853600
307668735,JPEG,600,800,252.7,0.75,480000
308760566,JPEG,1043,806,272.2,0.69,840658
308826407,JPEG,376,1528,211.5,1.43,574528
308287727,JPEG,300,400,46.9,0.75,120000
307214045,JPEG,200,267,17.4,0.75,53400
307960136,JPEG,1264,295,151.0,0.81,372880
307778101,JPEG,97,150,9.7,0.65,14550
308574094,JPEG,150,200,12.4,0.75,30000
307387743,JPEG,150,200,12.1,0.75,30000
307797513,JPEG,150,200,10.3,0.75,30000
307901195,JPEG,800,1067,401.3,0.75,853600
308551404,JPEG,200,267,18.6,0.75,53400
307057790,JPEG,578,304,51.4,0.67,175712
307703017,JPEG,150,200,10.3,0.75,30000
307213519,JPEG,133,149,13.2,0.89,19817
308459423,JPEG,300,400,52.7,0.75,120000
308533548,JPEG,300,400,34.9,0.75,120000
308585687,JPEG,800,1067,295.8,0.75,853600
307625878,JPEG,953,465,213.6,0.58,443145
307572164,JPEG,150,200,9.7,0.75,30000
308095437,JPEG,150,200,10.1,0.75,30000
308374589,JPEG,64,64,2.7,1.0,4096
308704890,JPEG,895,1158,417.5,0.51,1036410
307880536,PNG,300,400,106.9,0.75,120000
308643869,JPEG,100,69,4.6,1.45,6900
308685694,JPEG,480,640,158.3,0.75,307200
308096376,JPEG,480,640,121.4,0.75,307200
307581389,JPEG,150,200,8.6,0.75,30000
308802112,JPEG,86,111,6.4,0.77,9546
308603670,JPEG,300,400,44.0,0.75,120000
308154279,JPEG,640,853,173.4,0.75,545920
308488643,JPEG,200,267,20.2,0.75,53400
307237735,JPEG,298,1647,262.9,2.05,490806
307586750,JPEG,300,400,37.1,0.75,120000
307170446,JPEG,480,640,132.2,0.75,307200
308456593,JPEG,200,267,19.2,0.75,53400
308153022,JPEG,800,1067,248.2,0.75,853600
307280577,JPEG,485,437,62.1,1.33,211945
307788442,JPEG,300,400,36.1,0.75,120000
307132981,JPEG,113,141,10.6,0.8,15933
307637190,JPEG,952,1341,453.8,0.7,1276632
307610702,JPEG,300,400,48.0,0.75,120000
308360418,JPEG,300,400,44.7,0.75,120000
307579041,JPEG,200,267,17.8,0.75,53400
307483234,JPEG,866,425,186.8,1.4,368050
308091857,JPEG,200,267,29.5,0.75,53400
307301511,JPEG,200,267,27.2,0.75,53400
308633553,JPEG,200,267,18.1,0.75,53400
308615082,PNG,480,640,277.5,0.75,307200
308973334,JPEG,600,800,153.8,0.75,480000
307407279,JPEG,109,69,5.0,1.58,7521
308209112,JPEG,1506,1315,747.4,0.64,1980390
308481238,JPEG,640,853,285.6,0.75,545920
307603935,JPEG,300,400,45.2,0.75,120000
307406095,JPEG,480,640,93.4,0.75,307200
308523133,JPEG,1200,1600,980.0,0.75,1920000
308181462,JPEG,486,1403,238.8,2.12,681858
308495921,JPEG,157,80,8.4,1.96,12560
308977554,JPEG,150,200,15.3,0.75,30000
308146264,JPEG,300,400,40.5,0.75,120000
307195746,JPEG,150,200,11.3,0.75,30000
308741417,JPEG,920,862,267.3,0.72,793040
307736945,JPEG,149,109,10.8,1.37,16241
308178703,JPEG,1483,1410,643.6,0.73,2091030
307380874,JPEG,432,161,26.3,0.69,69552
307948692,JPEG,480,640,126.2,0.75,307200
307104653,JPEG,600,800,153.1,0.75,480000
307277221,JPEG,150,200,11.0,0.75,30000
307402318,JPEG,800,1067,289.2,0.75,853600
308277153,JPEG,480,640,135.6,0.75,307200
307387718,JPEG,300,400,52.7,0.75,120000
307224683,JPEG,200,267,16.8,0.75,53400
307469766,JPEG,661,984,307.0,1.2,650424
307970352,JPEG,800,1067,435.3,0.75,853600
308551405,JPEG,257,328,41.4,1.94,84296
307793009,JPEG,1034,1737,533.5,1.46,1796058
308597394,JPEG,480,640,117.5,0.75,307200
308588174,JPEG,1597,531,334.9,0.57,848007
308352223,JPEG,800,1067,332.9,0.75,853600
308772816,JPEG,640,853,198.6,0.75,545920
307514425,JPEG,800,1067,325.6,0.75,853600
307236250,JPEG,300,400,36.6,0.75,120000
307542425,JPEG,80,186,9.9,0.43,14880
308212545,JPEG,200,267,21.9,0.75,53400
308581743,JPEG,86,68,3.9,1.26,5848
307879927,JPEG,1200,1600,838.1,0.75,1920000
308141901,JPEG,600,800,245.0,0.75,480000
